strategy,family,symbol,asset_class,kind,cadence,score,label,broken,sharpe_annual,best_sharpe_annual,search_premium,n_trials,bars,years,first_date,last_date,fingerprint,shipped_json,best_params_json,seed
dual-ma,trend,ADA-USD,crypto,alt,daily,4.158992211328863,NO EDGE FOUND,0,0.20347888226834948,0.5121842170852104,0.30870533481686097,25,1959,5.367123287671233,2021-03-18,2026-07-28,4780684148828b33,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 60}",1543137601
dual-ma,trend,ADA-USD,crypto,alt,daily-matched,4.377392267385765,NO EDGE FOUND,0,0.2999096561245063,0.4856667892965996,0.1857571331720933,25,1668,4.5698630136986305,2022-01-03,2026-07-28,a1d1ee2236137984,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 100}",4203967625
dual-ma,trend,ADA-USD,crypto,alt,hourly,13.21515167808738,NO EDGE FOUND,0,0.29981877748480046,0.8543828886310736,0.5545641111462731,25,40000,4.566210045662101,2022-01-02,2026-07-28,257ae0f4d459cca3,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 60}",1001717431
dual-ma,trend,AVAX-USD,crypto,alt,daily,15.273977465972957,NO EDGE FOUND,0,0.36839441566083686,0.7819549011375798,0.41356048547674296,25,1763,4.83013698630137,2021-09-30,2026-07-28,c68ed13049e83a0d,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 150}",1004937080
dual-ma,trend,AVAX-USD,crypto,alt,daily-matched,17.269773985306212,NO EDGE FOUND,0,0.6287322366266406,0.7369715000347441,0.10823926340810353,25,1668,4.5698630136986305,2022-01-03,2026-07-28,6633867af4369d8a,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 100}",3946009475
dual-ma,trend,AVAX-USD,crypto,alt,hourly,13.829269512927883,NO EDGE FOUND,0,0.32601933005740885,0.7363411143843038,0.410321784326895,25,40000,4.566210045662101,2022-01-02,2026-07-28,dc60459e7ce3c639,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 100}",965854253
dual-ma,trend,BTC-USD,crypto,major,daily,73.50739745259376,PLAUSIBLE,0,0.5814823820285714,0.9417534217962819,0.36027103976771047,25,3000,8.219178082191782,2018-05-12,2026-07-28,8c54f05af1fa6832,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 100}",1767373547
dual-ma,trend,BTC-USD,crypto,major,daily-matched,13.282743593781829,NO EDGE FOUND,0,0.4159072274184524,0.7738243482893649,0.3579171208709125,25,1668,4.5698630136986305,2022-01-03,2026-07-28,092eac412e06035c,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 250}",996094624
dual-ma,trend,BTC-USD,crypto,major,hourly,0.8660346227058,NO EDGE FOUND,0,-0.0015860068194346398,0.2595051848900555,0.26109119170949013,25,40000,4.566210045662101,2022-01-02,2026-07-28,61c70f9e887656d6,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 100}",1915791504
dual-ma,trend,DIA,equity,index,daily,3.7306499003796545,NO EDGE FOUND,0,-0.05285551503565362,0.24307431786662445,0.2959298329022781,25,6000,23.80952380952381,2002-09-19,2026-07-27,f3215cf88fd40869,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 250}",2017972696
dual-ma,trend,DOGE-USD,crypto,alt,daily,0.763218936178866,NO EDGE FOUND,0,-0.2152630993809966,0.5406137514390823,0.7558768508200789,25,1882,5.156164383561644,2021-06-03,2026-07-28,2b6ebd6ffbc16945,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 150}",1588541974
dual-ma,trend,DOGE-USD,crypto,alt,daily-matched,0.8668014355726277,NO EDGE FOUND,0,-0.16519701410125898,0.5706344479428521,0.7358314620441111,25,1668,4.5698630136986305,2022-01-03,2026-07-28,5b6d29d19cc4b579,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 60}",2037774512
dual-ma,trend,DOGE-USD,crypto,alt,hourly,39.08508594678797,LIKELY OVERFIT,0,0.23728188912107448,0.829823671462892,0.5925417823418175,25,40000,4.566210045662101,2022-01-02,2026-07-28,5236832de028ece9,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 60}",622046753
dual-ma,trend,DOT-USD,crypto,alt,daily,14.654715754338302,NO EDGE FOUND,0,0.4051179148346987,0.5877079524558966,0.18259003762119785,25,1869,5.120547945205479,2021-06-16,2026-07-28,b66f5ecb9838a613,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 60}",3355505697
dual-ma,trend,DOT-USD,crypto,alt,daily-matched,4.669793466020442,NO EDGE FOUND,0,0.5009682188008008,0.5009682188008008,0.0,25,1668,4.5698630136986305,2022-01-03,2026-07-28,9b4641dc4c8fa067,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 100}",1530284496
dual-ma,trend,DOT-USD,crypto,alt,hourly,0.9604940199855994,NO EDGE FOUND,0,-0.003419897778744883,0.5653347789551703,0.5687546767339151,25,40000,4.566210045662101,2022-01-02,2026-07-28,d675801828c208fa,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 200}",3046663936
dual-ma,trend,EEM,equity,index,daily,14.556985346585167,NO EDGE FOUND,0,0.13757450658471315,0.22951048089683782,0.09193597431212466,25,5858,23.246031746031747,2003-04-14,2026-07-27,c8ebdb1ae87027e1,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 60}",812966405
dual-ma,trend,EFA,equity,index,daily,15.496382051759497,NO EDGE FOUND,0,0.21002968191017535,0.24762604909076286,0.03759636718058751,25,6000,23.80952380952381,2002-09-18,2026-07-27,a472ac6fb00ff055,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 100}",3091260907
dual-ma,trend,ETH-USD,crypto,major,daily,75.48386281214897,PLAUSIBLE,0,0.5210486065744719,0.8406059523474171,0.31955734577294514,25,3000,8.219178082191782,2018-05-12,2026-07-28,0b36fa00fd099bc2,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 60}",2573703573
dual-ma,trend,ETH-USD,crypto,major,daily-matched,11.341954156853227,NO EDGE FOUND,0,0.21392510177518914,0.6953499910104395,0.48142488923525034,25,1668,4.5698630136986305,2022-01-03,2026-07-28,68d32867ea45185c,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 60}",78377508
dual-ma,trend,ETH-USD,crypto,major,hourly,2.202754678464789,NO EDGE FOUND,0,0.039856478759307076,0.3766360469244529,0.3367795681651458,25,40000,4.566210045662101,2022-01-02,2026-07-28,3c05b7f9c28f9b7d,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 200}",576336962
dual-ma,trend,F,equity,single-name,daily,0.21760759287464496,NO EDGE FOUND,0,-0.15457276536233647,0.03554495328972431,0.19011771865206079,25,6000,23.80952380952381,2002-09-19,2026-07-27,d2c0f0b96a18dd23,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 60}",3145296997
dual-ma,trend,GE,equity,single-name,daily,10.856070803219158,NO EDGE FOUND,0,0.09673164987018774,0.24093929962224536,0.14420764975205763,25,6000,23.80952380952381,2002-09-19,2026-07-27,4ad8226fee193138,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 150}",319920680
dual-ma,trend,GLD,equity,commodity,daily,16.19849878705907,NO EDGE FOUND,0,0.18184804425088563,0.4295999488771365,0.24775190462625085,25,5454,21.642857142857142,2004-11-18,2026-07-27,af69683b4c620ffa,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 150}",94960370
dual-ma,trend,INTC,equity,single-name,daily,3.297874540108571,NO EDGE FOUND,0,-0.013547029332062295,0.22339810465266488,0.23694513398472716,25,6000,23.80952380952381,2002-09-19,2026-07-27,33152b0096f0d5d7,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 100}",1218104628
dual-ma,trend,IWM,equity,index,daily,0.25729310385653864,NO EDGE FOUND,0,-0.1427624010283025,0.09028012936759396,0.23304253039589645,25,6000,23.80952380952381,2002-09-19,2026-07-27,76e228bf76b60551,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 100}",2410196219
dual-ma,trend,JNJ,equity,single-name,daily,0.18308838288650445,NO EDGE FOUND,0,-0.255835636923955,-0.013643719115063254,0.24219191780889174,25,6000,23.80952380952381,2002-09-19,2026-07-27,b6d05f459c105a4f,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 250}",3994362246
dual-ma,trend,JPM,equity,single-name,daily,3.9716762272865886,NO EDGE FOUND,0,0.07958662657578754,0.08314108104858778,0.003554454472800242,25,6000,23.80952380952381,2002-09-19,2026-07-27,8d39e2b319afc5bf,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 250}",3316356881
dual-ma,trend,KO,equity,single-name,daily,1.3826316121848397,NO EDGE FOUND,0,-0.015926331313535727,0.03281081521580154,0.04873714652933727,25,6000,23.80952380952381,2002-09-19,2026-07-27,ffc188cf5c75c9a7,"{""fast"": 20, ""slow"": 100}","{""fast"": 10, ""slow"": 200}",934125020
dual-ma,trend,LINK-USD,crypto,alt,daily,4.624422056557144,NO EDGE FOUND,0,0.30331808457341325,0.30331808457341325,0.0,25,2589,7.093150684931507,2019-06-27,2026-07-28,f355d60cdcb8f5ff,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 100}",2417829278
dual-ma,trend,LINK-USD,crypto,alt,daily-matched,3.2958331749978393,NO EDGE FOUND,0,0.014284071059952545,0.1459887840619146,0.13170471300196204,25,1668,4.5698630136986305,2022-01-03,2026-07-28,0e24007d037ef54a,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 100}",2699359651
dual-ma,trend,LINK-USD,crypto,alt,hourly,0.41603695241020694,NO EDGE FOUND,0,-0.1218215080240302,0.28364208713695965,0.40546359516098984,25,40000,4.566210045662101,2022-01-02,2026-07-28,e84912931c56bcab,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 250}",764865282
dual-ma,trend,LTC-USD,crypto,alt,daily,14.783112322745112,NO EDGE FOUND,0,0.2672972309040365,0.5648381520643768,0.2975409211603403,25,3000,8.219178082191782,2018-05-12,2026-07-28,45bd3733bd838db0,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 60}",3340629692
dual-ma,trend,LTC-USD,crypto,alt,daily-matched,3.347599679063342,NO EDGE FOUND,0,0.029386274438487174,0.2624061477102271,0.2330198732717399,25,1668,4.5698630136986305,2022-01-03,2026-07-28,3929c9c3fd2cb14e,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 150}",1138237038
dual-ma,trend,LTC-USD,crypto,alt,hourly,0.20292871239449636,NO EDGE FOUND,0,-0.4479597544021511,-0.42103503106934537,0.02692472333280571,25,40000,4.566210045662101,2022-01-02,2026-07-28,7b4543730a5cc9f8,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 100}",1817993431
dual-ma,trend,MSFT,equity,single-name,daily,12.526854189901988,NO EDGE FOUND,0,0.06904213200485415,0.25350841411133956,0.1844662821064854,25,6000,23.80952380952381,2002-09-19,2026-07-27,2c03ca84193dbdcc,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 150}",2033093598
dual-ma,trend,PG,equity,single-name,daily,0.7699821293524056,NO EDGE FOUND,0,-0.17169806232091073,0.06143202654617797,0.2331300888670887,25,6000,23.80952380952381,2002-09-18,2026-07-27,02adf17cafa2f74b,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 250}",2333243843
dual-ma,trend,QQQ,equity,index,daily,15.809278093579973,NO EDGE FOUND,0,0.1373320903555672,0.397491684819065,0.2601595944634978,25,6000,23.80952380952381,2002-09-19,2026-07-27,ba66b52a077e6366,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 250}",481292967
dual-ma,trend,SOL-USD,crypto,alt,daily,11.431891880468099,NO EDGE FOUND,0,0.02210716461957353,0.7304178245591164,0.7083106599395429,25,1868,5.117808219178082,2021-06-17,2026-07-28,dca1c84efd949b4b,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 60}",2796371187
dual-ma,trend,SOL-USD,crypto,alt,daily-matched,0.2576354161883177,NO EDGE FOUND,0,-0.13174345158531597,0.4242580243230139,0.5560014759083298,25,1668,4.5698630136986305,2022-01-03,2026-07-28,9c5f014620760d66,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 250}",2965883757
dual-ma,trend,SOL-USD,crypto,alt,hourly,48.97542362450689,UNPROVEN,0,0.406675314137549,0.8611822895776504,0.45450697544010144,25,40000,4.566210045662101,2022-01-02,2026-07-28,624665e6c1e94350,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 150}",382589202
dual-ma,trend,SPY,equity,index,daily,15.064390871930389,NO EDGE FOUND,0,0.10211710053279123,0.3682817238081319,0.2661646232753407,25,6000,23.80952380952381,2002-09-19,2026-07-27,e8d29d1daa7b56db,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 250}",680253538
dual-ma,trend,TLT,equity,bond,daily,16.363789599179828,NO EDGE FOUND,0,0.24363736986061924,0.24363736986061924,0.0,25,6000,23.80952380952381,2002-09-19,2026-07-27,6a9e6977793d2ca2,"{""fast"": 20, ""slow"": 100}","{""fast"": 20, ""slow"": 100}",1061773450
dual-ma,trend,USO,equity,commodity,daily,12.72664984426334,NO EDGE FOUND,0,0.08067942203147603,0.2901060293872721,0.20942660735579605,25,5105,20.25793650793651,2006-04-10,2026-07-27,1410a2840d723591,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 60}",2135090705
dual-ma,trend,WMT,equity,single-name,daily,0.34262998582900467,NO EDGE FOUND,0,-0.29024533944484354,0.014312705034097144,0.3045580444789407,25,6000,23.80952380952381,2002-09-19,2026-07-27,d0826738a016cb3c,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 200}",1047954674
dual-ma,trend,XOM,equity,single-name,daily,0.6300193247352507,NO EDGE FOUND,0,-0.17114530560356872,0.32411353538865756,0.4952588409922263,25,6000,23.80952380952381,2002-09-19,2026-07-27,55c059ce6bc53d6b,"{""fast"": 20, ""slow"": 100}","{""fast"": 30, ""slow"": 250}",178769007
dual-ma,trend,XRP-USD,crypto,alt,daily,3.9298804380749863,NO EDGE FOUND,0,0.31545395276555316,0.688356822200627,0.37290286943507384,25,1112,3.0465753424657533,2023-07-13,2026-07-28,82298b3ca5572259,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 250}",2992831942
dual-ma,trend,XRP-USD,crypto,alt,daily-matched,3.91179546106805,NO EDGE FOUND,0,0.3208214144803233,0.7344951186628403,0.41367370418251703,25,1111,3.043835616438356,2023-07-14,2026-07-28,937756a3b94649c2,"{""fast"": 20, ""slow"": 100}","{""fast"": 5, ""slow"": 250}",1374149143
dual-ma,trend,XRP-USD,crypto,alt,hourly,1.714987091428155,NO EDGE FOUND,0,0.012307758656366621,0.5452039906388207,0.5328962319824542,25,26636,3.040639269406393,2023-07-13,2026-07-28,d2385d2ede5d8586,"{""fast"": 20, ""slow"": 100}","{""fast"": 50, ""slow"": 100}",670723422
golden-cross,trend,AAPL,equity,single-name,daily,37.558990606361334,LIKELY OVERFIT,0,0.9841263724217831,1.1529158913445916,0.16878951892280847,24,6000,23.80952380952381,2002-09-19,2026-07-27,da98d501a2ab54aa,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 200}",3835991555
golden-cross,trend,ADA-USD,crypto,alt,daily,0.690612351726203,NO EDGE FOUND,0,-0.22074389122273858,0.45672726109763406,0.6774711523203727,24,1959,5.367123287671233,2021-03-18,2026-07-28,4780684148828b33,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 50}",740930658
golden-cross,trend,ADA-USD,crypto,alt,daily-matched,0.31377881919355144,NO EDGE FOUND,0,-0.058779193695902905,0.3845443559967465,0.4433235496926494,24,1668,4.5698630136986305,2022-01-03,2026-07-28,a1d1ee2236137984,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 100}",1572703666
golden-cross,trend,ADA-USD,crypto,alt,hourly,3.8566772009150525,NO EDGE FOUND,0,0.26961003930006844,0.3008343628835818,0.031224323583513347,24,40000,4.566210045662101,2022-01-02,2026-07-28,257ae0f4d459cca3,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 150}",773665226
golden-cross,trend,AVAX-USD,crypto,alt,daily,7.944743747986648,NO EDGE FOUND,0,0.056679106655277534,0.5178154286809027,0.46113632202562516,24,1763,4.83013698630137,2021-09-30,2026-07-28,c68ed13049e83a0d,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 150}",557468011
golden-cross,trend,AVAX-USD,crypto,alt,daily-matched,27.36920534760493,LIKELY OVERFIT,0,0.05826989282606561,0.5865113212817168,0.5282414284556511,24,1668,4.5698630136986305,2022-01-03,2026-07-28,6633867af4369d8a,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 150}",2364269318
golden-cross,trend,AVAX-USD,crypto,alt,hourly,13.441270120958698,NO EDGE FOUND,0,0.3089192621396549,0.4681149851757704,0.15919572303611546,24,40000,4.566210045662101,2022-01-02,2026-07-28,dc60459e7ce3c639,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 100}",3530635101
golden-cross,trend,BTC-USD,crypto,major,daily,92.71390443223075,SURVIVED,0,0.746382063961547,1.2079029284726164,0.46152086451106933,24,3000,8.219178082191782,2018-05-12,2026-07-28,8c54f05af1fa6832,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 100}",2583993101
golden-cross,trend,BTC-USD,crypto,major,daily-matched,66.3863980082229,PLAUSIBLE,0,0.5683791841504005,0.9285449652707378,0.36016578112033737,24,1668,4.5698630136986305,2022-01-03,2026-07-28,092eac412e06035c,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 250}",1370968098
golden-cross,trend,BTC-USD,crypto,major,hourly,15.438826504013544,NO EDGE FOUND,0,0.44059658624317866,0.5076078862495593,0.06701130000638067,24,40000,4.566210045662101,2022-01-02,2026-07-28,61c70f9e887656d6,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 100}",1627122719
golden-cross,trend,DIA,equity,index,daily,22.844411170316896,LIKELY OVERFIT,0,0.5955374267873709,0.6773779673283233,0.08184054054095247,24,6000,23.80952380952381,2002-09-19,2026-07-27,f3215cf88fd40869,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 150}",747713832
golden-cross,trend,DOGE-USD,crypto,alt,daily,13.26515647383945,NO EDGE FOUND,0,0.24963743745696687,0.47113363853911855,0.22149620108215168,24,1882,5.156164383561644,2021-06-03,2026-07-28,2b6ebd6ffbc16945,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 150}",2788147378
golden-cross,trend,DOGE-USD,crypto,alt,daily-matched,14.990016724838071,NO EDGE FOUND,0,0.2651621001038308,0.5895384638926037,0.3243763637887729,24,1668,4.5698630136986305,2022-01-03,2026-07-28,5b6d29d19cc4b579,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 150}",2771266940
golden-cross,trend,DOGE-USD,crypto,alt,hourly,17.063595435635296,NO EDGE FOUND,0,0.607719186339379,0.7057710047508942,0.09805181841151511,24,40000,4.566210045662101,2022-01-02,2026-07-28,5236832de028ece9,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 150}",1280234319
golden-cross,trend,DOT-USD,crypto,alt,daily,0.24700566095370008,NO EDGE FOUND,0,-0.3261386241579245,0.05438456822741912,0.3805231923853436,24,1869,5.120547945205479,2021-06-16,2026-07-28,b66f5ecb9838a613,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 50}",3888742966
golden-cross,trend,DOT-USD,crypto,alt,daily-matched,0.26219976050640365,NO EDGE FOUND,0,-0.29383542263512497,0.019480408327993536,0.3133158309631185,24,1668,4.5698630136986305,2022-01-03,2026-07-28,9b4641dc4c8fa067,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 150}",611872387
golden-cross,trend,DOT-USD,crypto,alt,hourly,0.8151546475981026,NO EDGE FOUND,0,-0.3133082510026768,0.08056888700400543,0.3938771380066822,24,40000,4.566210045662101,2022-01-02,2026-07-28,d675801828c208fa,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 200}",796219885
golden-cross,trend,EEM,equity,index,daily,21.130493621482234,LIKELY OVERFIT,0,0.31508332598332006,0.5737614955074463,0.2586781695241262,24,5858,23.246031746031747,2003-04-14,2026-07-27,c8ebdb1ae87027e1,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 100}",2049100488
golden-cross,trend,EFA,equity,index,daily,22.53945891327295,LIKELY OVERFIT,0,0.4242717230668018,0.6269799735054994,0.2027082504386976,24,6000,23.80952380952381,2002-09-18,2026-07-27,a472ac6fb00ff055,"{""fast"": 50, ""slow"": 200}","{""fast"": 20, ""slow"": 100}",1124631198
golden-cross,trend,ETH-USD,crypto,major,daily,82.48886670189313,SURVIVED,0,0.7008674644535291,0.9438331956759654,0.24296573122243625,24,3000,8.219178082191782,2018-05-12,2026-07-28,0b36fa00fd099bc2,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 50}",3467947742
golden-cross,trend,ETH-USD,crypto,major,daily-matched,16.09906145170389,NO EDGE FOUND,0,0.2289621194205859,0.7114445907283247,0.4824824713077388,24,1668,4.5698630136986305,2022-01-03,2026-07-28,68d32867ea45185c,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 50}",1282613713
golden-cross,trend,ETH-USD,crypto,major,hourly,3.4298008418483934,NO EDGE FOUND,0,0.17474532425059722,0.3476061983824915,0.1728608741318943,24,40000,4.566210045662101,2022-01-02,2026-07-28,3c05b7f9c28f9b7d,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 200}",2290607677
golden-cross,trend,F,equity,single-name,daily,17.338274520345546,NO EDGE FOUND,0,0.17469965547032773,0.39540188467178405,0.22070222920145632,24,6000,23.80952380952381,2002-09-19,2026-07-27,d2c0f0b96a18dd23,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 100}",2962961901
golden-cross,trend,GE,equity,single-name,daily,66.86505822484625,PLAUSIBLE,0,0.48849494320487535,0.6102205635491426,0.1217256203442672,24,6000,23.80952380952381,2002-09-19,2026-07-27,4ad8226fee193138,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 200}",518217890
golden-cross,trend,GLD,equity,commodity,daily,22.584519633408302,LIKELY OVERFIT,0,0.6067487512573371,0.7289697903683137,0.12222103911097659,24,5454,21.642857142857142,2004-11-18,2026-07-27,af69683b4c620ffa,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 100}",1443622161
golden-cross,trend,INTC,equity,single-name,daily,21.192799985280185,LIKELY OVERFIT,0,0.4045420208508656,0.47551865813825916,0.07097663728739356,24,6000,23.80952380952381,2002-09-19,2026-07-27,33152b0096f0d5d7,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 100}",450722727
golden-cross,trend,IWM,equity,index,daily,22.078955758680525,LIKELY OVERFIT,0,0.31262829815143695,0.5136908920509778,0.2010625938995409,24,6000,23.80952380952381,2002-09-19,2026-07-27,76e228bf76b60551,"{""fast"": 50, ""slow"": 200}","{""fast"": 5, ""slow"": 100}",2020163165
golden-cross,trend,JNJ,equity,single-name,daily,20.670672700798093,LIKELY OVERFIT,0,0.38176673186134563,0.42176142138397993,0.0399946895226343,24,6000,23.80952380952381,2002-09-19,2026-07-27,b6d05f459c105a4f,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 250}",943395868
golden-cross,trend,JPM,equity,single-name,daily,22.409227549767298,LIKELY OVERFIT,0,0.47624797686944775,0.5869574081311546,0.11070943126170685,24,6000,23.80952380952381,2002-09-19,2026-07-27,8d39e2b319afc5bf,"{""fast"": 50, ""slow"": 200}","{""fast"": 20, ""slow"": 100}",2380353126
golden-cross,trend,KO,equity,single-name,daily,22.73763789591328,LIKELY OVERFIT,0,0.39875602609249966,0.46331006923816354,0.06455404314566388,24,6000,23.80952380952381,2002-09-19,2026-07-27,ffc188cf5c75c9a7,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 200}",3486589766
golden-cross,trend,LINK-USD,crypto,alt,daily,19.23206217049019,NO EDGE FOUND,0,0.5512491395465164,0.633640998844675,0.08239185929815851,24,2589,7.093150684931507,2019-06-27,2026-07-28,f355d60cdcb8f5ff,"{""fast"": 50, ""slow"": 200}","{""fast"": 20, ""slow"": 100}",58157140
golden-cross,trend,LINK-USD,crypto,alt,daily-matched,3.6873186563846616,NO EDGE FOUND,0,0.0125720960050922,0.31287017386506977,0.3002980778599776,24,1668,4.5698630136986305,2022-01-03,2026-07-28,0e24007d037ef54a,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 100}",2763955017
golden-cross,trend,LINK-USD,crypto,alt,hourly,3.5594213081197763,NO EDGE FOUND,0,0.16707233119734818,0.32682061756838815,0.15974828637103997,24,40000,4.566210045662101,2022-01-02,2026-07-28,e84912931c56bcab,"{""fast"": 50, ""slow"": 200}","{""fast"": 20, ""slow"": 250}",2156096237
golden-cross,trend,LTC-USD,crypto,alt,daily,15.932458796952309,NO EDGE FOUND,0,0.06800037889044057,0.6408381973238616,0.5728378184334211,24,3000,8.219178082191782,2018-05-12,2026-07-28,45bd3733bd838db0,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 50}",3651995481
golden-cross,trend,LTC-USD,crypto,alt,daily-matched,0.6716024728587145,NO EDGE FOUND,0,-0.10555413277609017,0.29179462740843215,0.3973487601845223,24,1668,4.5698630136986305,2022-01-03,2026-07-28,3929c9c3fd2cb14e,"{""fast"": 50, ""slow"": 200}","{""fast"": 20, ""slow"": 200}",1625431454
golden-cross,trend,LTC-USD,crypto,alt,hourly,0.20419892137722176,NO EDGE FOUND,0,-0.42453992558429515,-0.267961977098584,0.15657794848571116,24,40000,4.566210045662101,2022-01-02,2026-07-28,7b4543730a5cc9f8,"{""fast"": 50, ""slow"": 200}","{""fast"": 20, ""slow"": 100}",373126811
golden-cross,trend,MSFT,equity,single-name,daily,22.650979431474735,LIKELY OVERFIT,0,0.5588589038928302,0.642633146713073,0.08377424282024282,24,6000,23.80952380952381,2002-09-19,2026-07-27,2c03ca84193dbdcc,"{""fast"": 50, ""slow"": 200}","{""fast"": 50, ""slow"": 150}",3634670118
golden-cross,trend,PG,equity,single-name,daily,21.109514895167607,LIKELY OVERFIT,0,0.3206831717887843,0.42282509581876315,0.10214192402997885,24,6000,23.80952380952381,2002-09-18,2026-07-27,02adf17cafa2f74b,"{""fast"": 50, ""slow"": 200}","{""fast"": 10, ""slow"": 50}",2650073583
golden-cross,trend,QQQ,equity,index,daily,23.26573774861046,LIKELY OVERFIT,0,0.728084936343271,0.864484820678838,0.13639988433556705,24,6000,23.80952380952381,2002-09-19,2026-07-27,ba66b52a077e6366,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 150}",4252461439
golden-cross,trend,SOL-USD,crypto,alt,daily,45.88913629184717,UNPROVEN,0,0.20653557933961506,1.1403437496958795,0.9338081703562644,24,1868,5.117808219178082,2021-06-17,2026-07-28,dca1c84efd949b4b,"{""fast"": 50, ""slow"": 200}","{""fast"": 1, ""slow"": 50}",714302109
